objective_id,step,loss,learning_rate,grad_norm
default,18600,1.972178955078125,5.35025e-05,3.2286312580108643
default,18800,1.9411795043945312,5.30025e-05,2.6917452812194824
default,19000,1.8151156616210937,5.25025e-05,1.1744378805160522
default,19200,1.853223114013672,5.2002499999999996e-05,2.3991858959198
default,19400,1.981684112548828,5.15025e-05,2.04483962059021
default,19600,2.1138226318359377,5.10025e-05,1.9477152824401855
default,19800,2.0097836303710936,5.05025e-05,11.179279327392578
default,20000,1.977213134765625,5.000250000000001e-05,3.343641996383667
default,20200,2.0216717529296875,4.95025e-05,3.2641048431396484
default,20400,1.847490997314453,4.9002500000000004e-05,5.805924892425537
default,20600,2.04449462890625,4.85025e-05,3.1292994022369385
default,20800,1.9334542846679688,4.80025e-05,6.544757843017578
default,21000,1.8455329895019532,4.75025e-05,2.0566296577453613
default,21200,1.8052470397949218,4.70025e-05,9.456782341003418
default,21400,2.0074298095703127,4.6502500000000004e-05,1.9414169788360596
default,21600,1.9634498596191405,4.6002500000000006e-05,3.640411138534546
default,21800,1.910183868408203,4.55025e-05,2.741651773452759
default,22000,1.9543589782714843,4.50025e-05,2.6649532318115234
default,22200,1.931613006591797,4.45025e-05,1.2967417240142822
default,22400,1.8636851501464844,4.4002500000000004e-05,3.2730720043182373
default,22600,1.9572808837890625,4.35025e-05,3.8618571758270264
default,22800,1.7801898193359376,4.30025e-05,6.272935390472412
default,23000,1.9793508911132813,4.25025e-05,2.1451780796051025
default,23200,1.8877549743652344,4.20025e-05,5.994778156280518
default,23400,1.862308807373047,4.15025e-05,2.7826592922210693
default,23600,1.9410939025878906,4.10025e-05,0.7301283478736877
default,23800,1.8675904846191407,4.050250000000001e-05,4.534687519073486
default,24000,1.9545195007324219,4.00025e-05,2.323618173599243
default,24200,1.9287225341796874,3.95025e-05,3.190309762954712
default,24400,1.9822244262695312,3.9002500000000005e-05,1.2331503629684448
default,24600,1.8142922973632813,3.85025e-05,4.0305047035217285
default,24800,1.8902828979492188,3.80025e-05,2.734943151473999
default,25000,1.8763217163085937,3.75025e-05,1.5480048656463623
default,25200,1.9181149291992188,3.7002500000000004e-05,1.982892632484436
default,25400,1.8606825256347657,3.65025e-05,2.8992178440093994
default,25600,1.8869442749023437,3.60025e-05,3.152735471725464
default,25800,2.123557586669922,3.55025e-05,1.877261996269226
default,26000,1.9729679870605468,3.50025e-05,6.516269683837891
default,26200,2.1229286193847656,3.4502500000000004e-05,11.30431842803955
default,26400,1.8306849670410157,3.4002500000000005e-05,8.260830879211426
default,26600,1.9530157470703124,3.350250000000001e-05,6.053415298461914
default,26800,1.8563435363769532,3.30025e-05,17.132844924926758
default,27000,2.041861267089844,3.25025e-05,8.23129653930664
default,27200,1.9601495361328125,3.2002500000000004e-05,2.725876569747925
default,27400,1.8692465209960938,3.15025e-05,3.0368475914001465
default,27600,1.8947415161132812,3.10025e-05,2.5420663356781006
default,27800,1.8681573486328125,3.05025e-05,3.0832154750823975
default,28000,1.9543734741210939,3.00025e-05,3.915984869003296
default,28200,1.7347035217285156,2.95025e-05,2.660757303237915
default,28400,1.995663604736328,2.90025e-05,2.019970417022705
default,28600,1.9062960815429688,2.85025e-05,6.85613489151001
default,28800,1.8702293395996095,2.8002500000000005e-05,3.901704788208008
default,29000,1.8201994323730468,2.7502500000000003e-05,2.978785514831543
default,29200,1.954775848388672,2.7002500000000004e-05,5.928431510925293
default,29400,1.9394387817382812,2.6502500000000002e-05,4.826249599456787
default,29600,1.8517576599121093,2.60025e-05,2.409285306930542
default,29800,1.883775177001953,2.5502500000000002e-05,2.3760621547698975
default,30000,1.9803889465332032,2.50025e-05,1.0890111923217773
default,30200,1.8164860534667968,2.45025e-05,3.3787569999694824
default,30400,1.7230549621582032,2.40025e-05,5.2142438888549805
default,30600,2.0079380798339845,2.35025e-05,2.349012851715088
default,30800,1.9476441955566406,2.3002500000000002e-05,8.227197647094727
default,31000,1.8402761840820312,2.25025e-05,1.266908049583435
default,31200,1.766178741455078,2.20025e-05,6.64112663269043
default,31400,1.7664204406738282,2.15025e-05,4.488109588623047
default,31600,1.9455844116210939,2.10025e-05,7.786972999572754
default,31800,1.8780245971679688,2.0502500000000002e-05,8.555004119873047
default,32000,2.0160482788085936,2.00025e-05,8.421980857849121
default,32200,1.8955816650390624,1.9502500000000002e-05,0.8406240940093994
default,32400,2.0129554748535154,1.90025e-05,2.9612176418304443
default,32600,2.049246520996094,1.85025e-05,1.4002174139022827
default,32800,1.9521324157714843,1.80025e-05,4.655802249908447
default,33000,1.8400276184082032,1.75025e-05,2.317305088043213
default,33200,1.8271636962890625,1.7002500000000002e-05,6.242094993591309
default,33400,1.824141845703125,1.65025e-05,2.6708483695983887
default,33600,1.9488182067871094,1.60025e-05,3.813918113708496
default,33800,1.8868812561035155,1.55025e-05,3.2431371212005615
default,34000,1.8547366333007813,1.5002499999999999e-05,2.525341510772705
default,34200,1.8174455261230469,1.4502499999999999e-05,4.339980125427246
default,34400,1.9080570983886718,1.4002500000000002e-05,2.7082059383392334
default,34600,1.8970259094238282,1.3502500000000002e-05,4.2863006591796875
default,34800,1.8893814086914062,1.3002500000000001e-05,11.899084091186523
default,35000,1.9383305358886718,1.2502500000000001e-05,7.515381813049316
default,35200,1.8259486389160156,1.20025e-05,10.438547134399414
default,35400,1.9387777709960938,1.15025e-05,2.213379144668579
default,35600,1.7906623840332032,1.10025e-05,2.875608205795288
default,35800,1.8598512268066407,1.05025e-05,1.2149038314819336
default,36000,1.8527186584472657,1.0002500000000001e-05,1.1006054878234863
default,36200,1.9461869812011718,9.502500000000001e-06,4.657728672027588
default,36400,2.0404010009765625,9.0025e-06,6.789019584655762
default,36600,1.7458396911621095,8.5025e-06,4.989109992980957
default,36800,1.7981027221679688,8.0025e-06,3.987903356552124
default,37000,1.948738555908203,7.5025e-06,10.077176094055176
default,37200,1.81918701171875,7.002500000000001e-06,4.638596534729004
default,37400,1.856939239501953,6.5025e-06,1.1902130842208862
default,37600,1.8302549743652343,6.0025000000000006e-06,3.84590220451355
default,37800,1.9539688110351563,5.5025e-06,6.92675256729126
default,38000,1.8536285400390624,5.0025e-06,2.288135290145874
default,38200,1.8717308044433594,4.5025000000000005e-06,3.635159969329834
default,38400,1.907852325439453,4.0025e-06,3.598862886428833
default,38600,1.86187744140625,3.5025000000000003e-06,3.637763261795044
default,38800,2.002796173095703,3.0025e-06,1.6836028099060059
default,39000,1.8304637145996094,2.5025e-06,2.6329917907714844
default,39200,1.9220567321777344,2.0025000000000003e-06,2.601597309112549
default,39400,1.8625929260253906,1.5025e-06,24.032907485961914
default,39600,1.910153350830078,1.0025e-06,1.3649520874023438
default,39800,1.7198199462890624,5.025000000000001e-07,2.1997618675231934
default,40000,1.9222760009765625,2.5e-09,2.4506452083587646
effect_nrmse,200,0.28652549743652345,9.950250000000002e-06,0.6651385426521301
effect_nrmse,400,0.23013067245483398,9.90025e-06,0.7117966413497925
effect_nrmse,600,0.18810586929321288,9.850250000000001e-06,4.667603015899658
effect_nrmse,800,0.15830217361450194,9.800250000000002e-06,0.7450131773948669
effect_nrmse,1000,0.17568967819213868,9.75025e-06,1.005284070968628
effect_nrmse,1200,0.1734830093383789,9.700250000000001e-06,0.3329082429409027
effect_nrmse,1400,0.1743168830871582,9.650250000000001e-06,0.9689682126045227
effect_nrmse,1600,0.15898287773132325,9.60025e-06,0.21229983866214752
effect_nrmse,1800,0.13195107460021974,9.55025e-06,4.873858451843262
effect_nrmse,2000,0.1727988052368164,9.500250000000001e-06,3.2000372409820557
effect_nrmse,2200,0.1288287830352783,9.450250000000002e-06,0.09749095886945724
effect_nrmse,2400,0.13811559677124025,9.40025e-06,0.21189862489700317
effect_nrmse,2600,0.13461729049682616,9.35025e-06,1.3145251274108887
effect_nrmse,2800,0.12769285202026368,9.300250000000001e-06,0.5239238739013672
effect_nrmse,3000,0.15219568252563476,9.25025e-06,0.4680696725845337
effect_nrmse,3200,0.12004796981811523,9.20025e-06,0.03838204964995384
effect_nrmse,3400,0.1160763931274414,9.150250000000001e-06,0.23172108829021454
effect_nrmse,3600,0.16679044723510741,9.10025e-06,0.4940093159675598
effect_nrmse,3800,0.11644403457641601,9.05025e-06,0.06149934232234955
effect_nrmse,4000,0.13968841552734376,9.00025e-06,0.8750738501548767
effect_nrmse,4200,0.13042609214782716,8.95025e-06,0.5222725868225098
effect_nrmse,4400,0.10704995155334472,8.90025e-06,1.4128613471984863
effect_nrmse,4600,0.15319220542907716,8.85025e-06,2.39367413520813
effect_nrmse,4800,0.12873636245727538,8.800250000000001e-06,4.172857761383057
effect_nrmse,5000,0.11313056945800781,8.750250000000001e-06,2.001173973083496
effect_nrmse,5200,0.11032341957092286,8.700250000000002e-06,1.3945869207382202
effect_nrmse,5400,0.12195941925048828,8.65025e-06,0.31626519560813904
effect_nrmse,5600,0.11667390823364258,8.600250000000001e-06,0.20983286201953888
effect_nrmse,5800,0.13114707946777343,8.550250000000002e-06,0.4961501955986023
effect_nrmse,6000,0.11853127479553223,8.50025e-06,0.6117990612983704
effect_nrmse,6200,0.11244975090026856,8.450250000000001e-06,0.12132980674505234
effect_nrmse,6400,0.10827820777893066,8.400250000000001e-06,0.14569541811943054
effect_nrmse,6600,0.12289115905761719,8.35025e-06,3.6220498085021973
effect_nrmse,6800,0.11998849868774414,8.30025e-06,0.11250712722539902
effect_nrmse,7000,0.12294866561889649,8.250250000000001e-06,0.4324463903903961
effect_nrmse,7200,0.11731369018554688,8.20025e-06,1.0341891050338745
effect_nrmse,7400,0.11072423934936523,8.15025e-06,0.33081337809562683
effect_nrmse,7600,0.10795612335205078,8.100250000000001e-06,0.20031298696994781
effect_nrmse,7800,0.14167172431945801,8.050250000000001e-06,5.2683234214782715
effect_nrmse,8000,0.09746976852416993,8.00025e-06,0.31362292170524597
effect_nrmse,8200,0.12885647773742676,7.95025e-06,0.5763847231864929
effect_nrmse,8400,0.13538896560668945,7.900250000000001e-06,0.5090123414993286
effect_nrmse,8600,0.12016636848449708,7.85025e-06,3.3732290267944336
effect_nrmse,8800,0.11098175048828125,7.80025e-06,0.2381996065378189
effect_nrmse,9000,0.11674084663391113,7.750250000000001e-06,0.42902037501335144
effect_nrmse,9200,0.0981802749633789,7.70025e-06,0.052720967680215836
effect_nrmse,9400,0.11219756126403808,7.65025e-06,0.235296368598938
effect_nrmse,9600,0.11004807472229004,7.60025e-06,0.14293678104877472
effect_nrmse,9800,0.11393653869628906,7.55025e-06,1.6393860578536987
effect_nrmse,10000,0.11222053527832031,7.500250000000001e-06,0.2693517208099365
effect_nrmse,10200,0.12106523513793946,7.450250000000001e-06,0.7333106994628906
effect_nrmse,10400,0.14137359619140624,7.400250000000001e-06,0.7369129061698914
effect_nrmse,10600,0.12517277717590333,7.350250000000001e-06,0.06111189350485802
effect_nrmse,10800,0.10635684013366699,7.300250000000001e-06,0.2745944559574127
effect_nrmse,11000,0.11956345558166503,7.250250000000001e-06,0.049717362970113754
effect_nrmse,11200,0.10505965232849121,7.200250000000001e-06,2.1305179595947266
effect_nrmse,11400,0.14930721282958984,7.150250000000001e-06,0.23033516108989716
effect_nrmse,11600,0.12842803955078125,7.10025e-06,0.12549932301044464
effect_nrmse,11800,0.0893629550933838,7.050250000000001e-06,1.7119574546813965
effect_nrmse,12000,0.13332199096679687,7.0002500000000004e-06,0.6217628717422485
effect_nrmse,12200,0.12080294609069825,6.950250000000001e-06,0.8632229566574097
effect_nrmse,12400,0.10393806457519532,6.9002500000000006e-06,0.6300869584083557
effect_nrmse,12600,0.10732134819030761,6.85025e-06,1.4703787565231323
effect_nrmse,12800,0.10932961463928223,6.800250000000001e-06,1.0564281940460205
effect_nrmse,13000,0.11062214851379394,6.75025e-06,0.096687912940979
effect_nrmse,13200,0.13261022567749023,6.700250000000001e-06,0.14620845019817352
effect_nrmse,13400,0.11395907402038574,6.65025e-06,0.3578121066093445
effect_nrmse,13600,0.09857552528381347,6.60025e-06,0.05207601934671402
effect_nrmse,13800,0.12569470405578614,6.5502500000000005e-06,0.05605300888419151
effect_nrmse,14000,0.11856494903564453,6.50025e-06,0.328319787979126
effect_nrmse,14200,0.10339589118957519,6.45025e-06,0.6779558062553406
effect_nrmse,14400,0.1306668472290039,6.40025e-06,8.040340423583984
effect_nrmse,14600,0.12409899711608886,6.35025e-06,0.69428551197052
effect_nrmse,14800,0.10776559829711914,6.30025e-06,0.4197571873664856
effect_nrmse,15000,0.08857566833496094,6.250250000000001e-06,0.37976425886154175
effect_nrmse,15200,0.12955982208251954,6.200250000000001e-06,0.08937538415193558
effect_nrmse,15400,0.14581299781799317,6.150250000000001e-06,0.48441439867019653
effect_nrmse,15600,0.11679683685302734,6.100250000000001e-06,0.6598474979400635
effect_nrmse,15800,0.10788273811340332,6.050250000000001e-06,0.19663245975971222
effect_nrmse,16000,0.1265835189819336,6.000250000000001e-06,0.2501620948314667
effect_nrmse,16200,0.10277478218078613,5.95025e-06,1.2436459064483643
effect_nrmse,16400,0.11543126106262207,5.900250000000001e-06,0.38304996490478516
effect_nrmse,16600,0.10646412849426269,5.8502500000000004e-06,0.2896532416343689
effect_nrmse,16800,0.09613987922668457,5.800250000000001e-06,2.3021979331970215
effect_nrmse,17000,0.1027109432220459,5.7502500000000006e-06,0.03436462953686714
effect_nrmse,17200,0.10916129112243653,5.70025e-06,2.0949459075927734
effect_nrmse,17400,0.13051640510559082,5.650250000000001e-06,0.9696230888366699
effect_nrmse,17600,0.11135915756225585,5.60025e-06,4.1561737060546875
effect_nrmse,17800,0.11220587730407715,5.550250000000001e-06,0.3133898973464966
effect_nrmse,18000,0.09842477798461914,5.50025e-06,1.2876248359680176
effect_nrmse,18200,0.11008981704711913,5.45025e-06,2.219944715499878
effect_nrmse,18400,0.10829352378845215,5.4002500000000005e-06,0.04638667032122612
effect_nrmse,18600,0.12013734817504883,5.35025e-06,3.0716006755828857
effect_nrmse,18800,0.09618456840515137,5.30025e-06,1.1316996812820435
effect_nrmse,19000,0.10990009307861329,5.25025e-06,0.11243347823619843
effect_nrmse,19200,0.10124069213867187,5.20025e-06,1.8253600597381592
effect_nrmse,19400,0.10203103065490722,5.15025e-06,0.7782678604125977
effect_nrmse,19600,0.10962702751159668,5.10025e-06,4.3601884841918945
effect_nrmse,19800,0.12048476219177245,5.05025e-06,0.2604948878288269
effect_nrmse,20000,0.11786864280700683,5.000250000000001e-06,1.0264514684677124
effect_nrmse,20200,0.09860072135925294,4.950250000000001e-06,0.15179933607578278
effect_nrmse,20400,0.1039548397064209,4.90025e-06,0.2927935719490051
effect_nrmse,20600,0.1157804012298584,4.85025e-06,0.8787781596183777
effect_nrmse,20800,0.11026138305664063,4.80025e-06,1.35877525806427
effect_nrmse,21000,0.13041310310363768,4.75025e-06,0.3754041790962219
effect_nrmse,21200,0.1233811092376709,4.7002500000000004e-06,1.9985300302505493
effect_nrmse,21400,0.14387015342712403,4.650250000000001e-06,0.17369545996189117
effect_nrmse,21600,0.0981844711303711,4.6002500000000006e-06,1.060550570487976
effect_nrmse,21800,0.1301526641845703,4.55025e-06,0.30735352635383606
effect_nrmse,22000,0.12769871711730957,4.500250000000001e-06,0.42958182096481323
effect_nrmse,22200,0.11811957359313965,4.45025e-06,0.14458009600639343
effect_nrmse,22400,0.11751617431640625,4.400250000000001e-06,1.0103983879089355
effect_nrmse,22600,0.10500415802001953,4.35025e-06,0.05220083147287369
effect_nrmse,22800,0.11168444633483887,4.30025e-06,0.1703651398420334
effect_nrmse,23000,0.09755074501037597,4.2502500000000005e-06,0.27053141593933105
effect_nrmse,23200,0.10563517570495605,4.20025e-06,1.3667635917663574
effect_nrmse,23400,0.11796651840209961,4.15025e-06,3.7540030479431152
effect_nrmse,23600,0.12129027366638184,4.10025e-06,0.09590502083301544
effect_nrmse,23800,0.11539085388183594,4.050250000000001e-06,1.0239331722259521
effect_nrmse,24000,0.11256980895996094,4.00025e-06,1.1136701107025146
effect_nrmse,24200,0.12369924545288086,3.950250000000001e-06,1.2503719329833984
effect_nrmse,24400,0.1049770736694336,3.9002500000000005e-06,0.4256497621536255
effect_nrmse,24600,0.10743718147277832,3.85025e-06,0.6041496396064758
effect_nrmse,24800,0.1104788589477539,3.80025e-06,0.36767831444740295
effect_nrmse,25000,0.11091093063354492,3.7502500000000002e-06,0.1048469990491867
effect_nrmse,25200,0.1076807689666748,3.7002500000000003e-06,0.2338537573814392
effect_nrmse,25400,0.10728908538818359,3.6502500000000003e-06,0.03661295399069786
effect_nrmse,25600,0.12898624420166016,3.60025e-06,2.934056520462036
effect_nrmse,25800,0.1451774024963379,3.55025e-06,0.12801358103752136
effect_nrmse,26000,0.09913089752197266,3.50025e-06,1.6375672817230225
effect_nrmse,26200,0.11343538284301757,3.4502500000000006e-06,0.9774727821350098
effect_nrmse,26400,0.10456987380981446,3.4002500000000006e-06,3.0435471534729004
effect_nrmse,26600,0.10413976669311524,3.3502500000000002e-06,0.25664713978767395
effect_nrmse,26800,0.0937835693359375,3.3002500000000003e-06,4.14609956741333
effect_nrmse,27000,0.11695840835571289,3.2502500000000003e-06,0.8159391283988953
effect_nrmse,27200,0.10611409187316895,3.2002500000000004e-06,0.11275596916675568
effect_nrmse,27400,0.09551932334899903,3.1502500000000005e-06,0.3611731231212616
effect_nrmse,27600,0.12575130462646483,3.10025e-06,0.4006061851978302
effect_nrmse,27800,0.10033783912658692,3.05025e-06,1.7814404964447021
effect_nrmse,28000,0.11228670120239258,3.00025e-06,2.378568410873413
effect_nrmse,28200,0.09474712371826172,2.9502500000000003e-06,2.9379944801330566
effect_nrmse,28400,0.10713824272155761,2.90025e-06,0.943455696105957
effect_nrmse,28600,0.12108072280883789,2.85025e-06,0.06226320564746857
effect_nrmse,28800,0.10419037818908691,2.8002500000000004e-06,4.020314693450928
effect_nrmse,29000,0.10824597358703614,2.7502500000000005e-06,2.380042314529419
effect_nrmse,29200,0.10200818061828613,2.7002500000000005e-06,0.13571849465370178
effect_nrmse,29400,0.10743298530578613,2.65025e-06,0.3037526309490204
effect_nrmse,29600,0.09625798225402832,2.6002500000000002e-06,0.5015107989311218
effect_nrmse,29800,0.10761607170104981,2.5502500000000003e-06,0.32934343814849854
effect_nrmse,30000,0.1042655086517334,2.5002500000000003e-06,1.3255749940872192
effect_nrmse,30200,0.11120803833007813,2.45025e-06,0.9156874418258667
effect_nrmse,30400,0.12628283500671386,2.40025e-06,0.07653611153364182
effect_nrmse,30600,0.10817598342895508,2.3502500000000005e-06,0.350396990776062
effect_nrmse,30800,0.10684722900390625,2.30025e-06,0.28143826127052307
effect_nrmse,31000,0.11698764801025391,2.25025e-06,0.05377143248915672
effect_nrmse,31200,0.0941330337524414,2.2002500000000002e-06,0.5889877080917358
effect_nrmse,31400,0.1211981201171875,2.1502500000000003e-06,0.7017118334770203
effect_nrmse,31600,0.11223861694335938,2.10025e-06,1.9738792181015015
effect_nrmse,31800,0.10686365127563477,2.0502500000000004e-06,0.6748625636100769
effect_nrmse,32000,0.10858779907226562,2.0002500000000005e-06,0.6184682846069336
effect_nrmse,32200,0.09651302337646485,1.95025e-06,0.3598650097846985
effect_nrmse,32400,0.10731078147888183,1.9002500000000001e-06,0.3021062910556793
effect_nrmse,32600,0.09610713958740234,1.8502500000000002e-06,0.07668961584568024
effect_nrmse,32800,0.1161855125427246,1.80025e-06,0.24831068515777588
effect_nrmse,33000,0.10976211547851562,1.75025e-06,0.1960616111755371
effect_nrmse,33200,0.11328752517700195,1.7002500000000002e-06,0.7184712290763855
effect_nrmse,33400,0.1097231674194336,1.6502500000000002e-06,1.2165192365646362
effect_nrmse,33600,0.10989192008972168,1.60025e-06,0.21961958706378937
effect_nrmse,33800,0.11855267524719239,1.5502500000000001e-06,0.7747633457183838
effect_nrmse,34000,0.11288311958312988,1.50025e-06,0.08271987736225128
effect_nrmse,34200,0.08332517623901367,1.45025e-06,0.35554251074790955
effect_nrmse,34400,0.10198133468627929,1.4002500000000003e-06,0.07914958149194717
effect_nrmse,34600,0.0957669734954834,1.3502500000000001e-06,0.6419495344161987
effect_nrmse,34800,0.1311255645751953,1.3002500000000002e-06,3.957648277282715
effect_nrmse,35000,0.11297358512878418,1.25025e-06,0.4275353252887726
effect_nrmse,35200,0.09964673042297363,1.20025e-06,0.3575300872325897
effect_nrmse,35400,0.08754127502441406,1.1502500000000001e-06,0.2631077766418457
effect_nrmse,35600,0.10969902038574218,1.10025e-06,0.3460891842842102
effect_nrmse,35800,0.09225807189941407,1.05025e-06,2.873525381088257
effect_nrmse,36000,0.1048875617980957,1.00025e-06,1.3089098930358887
effect_nrmse,36200,0.10737414360046386,9.5025e-07,0.32071825861930847
effect_nrmse,36400,0.09705821037292481,9.0025e-07,0.21452443301677704
effect_nrmse,36600,0.10702873229980468,8.502500000000001e-07,2.2548577785491943
effect_nrmse,36800,0.11619522094726563,8.002500000000001e-07,0.8665890693664551
effect_nrmse,37000,0.10715165138244628,7.5025e-07,0.7734328508377075
effect_nrmse,37200,0.11431224822998047,7.002500000000001e-07,0.285455584526062
effect_nrmse,37400,0.09904328346252442,6.5025e-07,0.8498824834823608
effect_nrmse,37600,0.11440877914428711,6.002500000000001e-07,0.9032843708992004
effect_nrmse,37800,0.07341361999511718,5.5025e-07,0.14669524133205414
effect_nrmse,38000,0.09644451141357421,5.0025e-07,0.465717613697052
effect_nrmse,38200,0.10178525924682617,4.5025000000000005e-07,0.9857944250106812
effect_nrmse,38400,0.11447612762451172,4.0025e-07,0.2418857216835022
effect_nrmse,38600,0.10370805740356445,3.5025000000000006e-07,1.5375317335128784
effect_nrmse,38800,0.10663308143615723,3.0025e-07,0.3554735779762268
effect_nrmse,39000,0.10081567764282226,2.5025e-07,1.0250928401947021
effect_nrmse,39200,0.09487054824829101,2.0025000000000004e-07,0.24490217864513397
effect_nrmse,39400,0.1099170970916748,1.5025e-07,0.16681990027427673
effect_nrmse,39600,0.09237826347351075,1.0025e-07,1.444550633430481
effect_nrmse,39800,0.12176027297973632,5.025e-08,0.7888029217720032
