metric,model_id,capability_id,capability_level,n,mean,std,cv,median,min,max,range,desired_direction_rate,direction_agreement,direction_unanimous
input_ablation_mase_degradation,Timer-4.0,cross_series_dependence,1,10,-0.008732656551362218,0.010877212791082677,1.2455789056980522,-0.008773163975696037,-0.02700955790037031,0.006953197311709186,0.0339627552120795,0.3,0.7,False
input_ablation_mase_degradation,Timer-4.0,cross_series_dependence,2,10,0.00042330578390056166,0.00970931388708007,22.936879807342475,0.0016066688457859436,-0.02202045301167166,0.014390293864279095,0.03641074687595075,0.6,0.6,False
input_ablation_mase_degradation,Timer-4.0,cross_series_dependence,3,10,0.016735704959841648,0.013624438735238326,0.814094104068577,0.01982216460879646,-0.011106333287231965,0.03117227697896038,0.04227861026619235,0.9,0.9,False
input_ablation_mase_degradation,Timer-4.0,cross_series_dependence,4,10,0.02923455671192169,0.01665583960870565,0.5697312181892429,0.03345517445811616,0.0013355158241421046,0.05382645371136438,0.052490937887222276,1.0,1.0,True
input_ablation_mase_degradation,Timer-4.0,cross_series_dependence,5,10,0.048155627038411364,0.012097251378743176,0.25121158466265625,0.04572454075606851,0.0294136288057861,0.06868418792824285,0.03927055912245675,1.0,1.0,True
input_ablation_mase_degradation,moirai2,common_factor,1,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,True
input_ablation_mase_degradation,moirai2,common_factor,2,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,True
input_ablation_mase_degradation,moirai2,common_factor,3,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,True
input_ablation_mase_degradation,moirai2,common_factor,4,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,True
input_ablation_mase_degradation,moirai2,common_factor,5,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,True
input_ablation_mase_degradation,moirai2,covariate_impulse_response,1,10,-1.0599829862610753e-11,1.0229793486620044e-10,9.650903476011484,-3.5633703703790648e-12,-1.4326815490134986e-10,1.3562275345978413e-10,2.78890908361134e-10,0.4,0.6,False
input_ablation_mase_degradation,moirai2,covariate_impulse_response,2,10,-5.589110825080882e-11,1.0302480093189549e-10,1.843312901751319,-6.084611806684354e-11,-2.173057102471275e-10,1.3554023483821866e-10,3.528459450853462e-10,0.4,0.6,False
input_ablation_mase_degradation,moirai2,covariate_impulse_response,3,10,-3.4813737193907273e-10,3.4648001329804275e-09,9.952393544197834,8.778680130148663e-10,-6.662360891048325e-09,3.4569043942550607e-09,1.0119265285303386e-08,0.7,0.7,False
input_ablation_mase_degradation,moirai2,covariate_impulse_response,4,10,-1.233411553315817e-10,5.63067134851275e-09,45.65119674269022,8.504193750029185e-10,-9.109475914995536e-09,6.533053028642598e-09,1.5642528943638132e-08,0.6,0.6,False
input_ablation_mase_degradation,moirai2,covariate_impulse_response,5,10,2.278611279406434e-09,5.377801490695771e-08,23.60122386516343,1.2094871476239811e-08,-8.84994504681216e-08,8.681995000881138e-08,1.7531940047693297e-07,0.7,0.7,False
input_ablation_mase_degradation,moirai2,cross_series_dependence,1,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,True
input_ablation_mase_degradation,moirai2,cross_series_dependence,2,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,True
input_ablation_mase_degradation,moirai2,cross_series_dependence,3,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,True
