capability_id,n,mean,sd,cv,median,min,max,range,seed_p025,seed_p975,mean_ci95_low,mean_ci95_high,desired_rate,unanimous_desired_cells,unanimous_undesired_cells,threshold_crossing_cells,median_seed_sd_to_task_se_ratio,p95_seed_sd_to_task_se_ratio,instance_capability_groups,unique_structure_count_mean,all_10_seeds_unique_rate
trend,10,0.30662224265396043,0.024244575337808577,0.07906985197146925,0.299539075490964,0.28186181352290646,0.3566339096821645,0.07477209615925806,0.28190561516544027,0.35023692080939145,0.2892787182541717,0.3239657670537492,1.0,35,0,0,0.22587358943191357,0.4320258004985344,4866,10.0,1.0
multi_seasonal,10,0.8910590625672761,0.033321457424866086,0.037395340920344744,0.8886664370740976,0.842096222733866,0.9641315891867352,0.12203536645286928,0.8471796202283071,0.952515388978383,0.8672223278819935,0.9148957972525587,0.7657142857142857,20,3,12,0.2988992678019092,0.7047123234461858,10528,9.355243161094226,0.5691489361702128
time_varying_seasonality,10,0.5210213986941927,0.017473356327989097,0.03353673452142582,0.5147590498487766,0.5026948803296745,0.5463253149907408,0.04363043466106631,0.5027761778323794,0.5458866679929509,0.5085217125747956,0.5335210848135898,0.9828571428571429,34,0,1,0.21714309818827365,0.31771121722915024,3457,4.98756146948221,0.027480474399768584
regime_switching,10,0.12812636752179107,0.010800376921372349,0.08429472504584566,0.1285084232282982,0.11427444875442068,0.1427892604612963,0.02851481170687563,0.11460471203652771,0.14236911036095354,0.12040024330419659,0.13585249173938557,1.0,35,0,0,0.35295684255896204,0.7024717455203083,10528,9.914418693009118,0.9180281155015197
predictable_intermittency,10,1.0055527085007803,0.03920795267936676,0.03899144455373553,1.0008398235260887,0.9337949953681226,1.0810913049081852,0.14729630954006256,0.9418756337827057,1.0706077027732317,0.9775050287833336,1.033600388218227,0.46285714285714286,11,16,8,0.6231687754792405,1.292217006320354,10528,10.0,1.0
common_factor,10,0.3113846919138117,0.01939068903411894,0.062272454419455205,0.31955413290477214,0.2750697770817749,0.33168052883680943,0.05661075175503455,0.2761702378269262,0.3305366545781968,0.2975134286020759,0.32525595522554746,1.0,35,0,0,0.2503098178119236,0.6360614805538316,65,6.153846153846154,0.015384615384615385
cross_series_dependence,10,1.0334410759341957,0.04727058888594641,0.045740961905559444,1.0270355801708249,0.9704155175900985,1.1117403493998164,0.1413248318097179,0.9728499508353777,1.1112899084997225,0.999625733726189,1.0672564181422024,0.6057142857142858,6,7,22,0.38340359702659366,0.4941174220033815,3538,6.507914075749011,0.001978518937252685
covariate_impulse_response,10,0.6457295329123124,0.02972034210635853,0.04602599167536362,0.6458161436479454,0.6092601296016115,0.7124255083630732,0.1031653787614617,0.6112203919079044,0.7010030743810959,0.6244688809392558,0.666990184885369,0.8914285714285715,30,2,3,0.3963715539254952,0.6533445944711824,4296,5.910614525139665,0.0
