experiment_id,suite,benchmark,horizon_group,suite_order,capability_id,capability_level,left_model_id,metric,paired_task_bootstrap_95_ci_lower,paired_task_bootstrap_95_ci_upper,paired_task_count,right_model_id,task_equal_mean_difference_left_minus_right,significant_uncorrected,better_model_id
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,4,tirex2,input_ablation_mase_degradation,-0.02185795726,-0.003891153822,4,toto2.0,-0.01454502712,True,tirex2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,5,Chronos-2,input_ablation_mase_degradation,0.003164174564,0.07938237377,4,Timer-3.5,0.04426408145,True,Timer-3.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,5,Chronos-2,input_ablation_mase_degradation,0.007828688338,0.08031982421,4,moirai2,0.04407425627,True,moirai2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,5,Chronos-2,input_ablation_mase_degradation,0.007828688338,0.08031982421,4,timesfm2.5,0.04407425627,True,timesfm2.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,5,Chronos-2,input_ablation_mase_degradation,0.002672660416,0.07403335558,4,tirex2,0.04110618219,True,tirex2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,5,Chronos-2,input_ablation_mase_degradation,6.39930028e-05,0.06548477469,4,toto2.0,0.03277438385,True,toto2.0
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,5,Timer-3.5,input_ablation_mase_degradation,-0.001572918949,0.0009374504361,4,moirai2,-0.0001898251734,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,5,Timer-3.5,input_ablation_mase_degradation,-0.001572918949,0.0009374504361,4,timesfm2.5,-0.0001898251734,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,5,Timer-3.5,input_ablation_mase_degradation,-0.005349018193,-0.0009667803146,4,tirex2,-0.003157899254,True,Timer-3.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,5,Timer-3.5,input_ablation_mase_degradation,-0.01866568115,-0.004313714053,4,toto2.0,-0.0114896976,True,Timer-3.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,5,moirai2,input_ablation_mase_degradation,0,0,4,timesfm2.5,0,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,5,moirai2,input_ablation_mase_degradation,-0.006286468629,0.0003503204683,4,tirex2,-0.00296807408,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,5,moirai2,input_ablation_mase_degradation,-0.01783813286,-0.003876076951,4,toto2.0,-0.01129987243,True,moirai2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,5,timesfm2.5,input_ablation_mase_degradation,-0.006406613618,0.0003503204683,4,tirex2,-0.00296807408,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,5,timesfm2.5,input_ablation_mase_degradation,-0.01783813286,-0.003876076951,4,toto2.0,-0.01129987243,True,timesfm2.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,common_factor,5,tirex2,input_ablation_mase_degradation,-0.01477524204,-0.001888354655,4,toto2.0,-0.008331798346,True,tirex2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,1,Chronos-2,input_ablation_mase_degradation,0.0001215815159,0.005497266613,6,Timer-3.5,0.002588781852,True,Timer-3.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,1,Chronos-2,input_ablation_mase_degradation,-5.484122321e-05,0.004924615215,6,moirai2,0.002206250888,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,1,Chronos-2,input_ablation_mase_degradation,-7.802023602e-05,0.004894824007,6,timesfm2.5,0.002206223092,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,1,Chronos-2,input_ablation_mase_degradation,1.531117867e-05,0.00329530417,6,tirex2,0.001545563558,True,tirex2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,1,Chronos-2,input_ablation_mase_degradation,-5.480714118e-05,0.004894118003,6,toto2.0,0.002206265698,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,1,Timer-3.5,input_ablation_mase_degradation,-0.0009169555953,6.643996508e-05,6,moirai2,-0.0003825309643,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,1,Timer-3.5,input_ablation_mase_degradation,-0.0009028614689,4.158410508e-05,6,timesfm2.5,-0.0003825587605,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,1,Timer-3.5,input_ablation_mase_degradation,-0.003430634412,0.0008447021769,6,tirex2,-0.001043218294,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,1,Timer-3.5,input_ablation_mase_degradation,-0.0009416722164,6.63385313e-05,6,toto2.0,-0.0003825161544,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,1,moirai2,input_ablation_mase_degradation,-8.461647352e-08,1.657688791e-09,6,timesfm2.5,-2.779624566e-08,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,1,moirai2,input_ablation_mase_degradation,-0.002578877933,0.0007922035774,6,tirex2,-0.0006606873296,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,1,moirai2,input_ablation_mase_degradation,-2.865363098e-10,3.636507718e-08,6,toto2.0,1.480993038e-08,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,1,timesfm2.5,input_ablation_mase_degradation,-0.002642288956,0.0007787689796,6,tirex2,-0.0006606595333,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,1,timesfm2.5,input_ablation_mase_degradation,3.027235269e-09,9.891593369e-08,6,toto2.0,4.260617604e-08,True,toto2.0
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,1,tirex2,input_ablation_mase_degradation,-0.0007919236649,0.002653265691,6,toto2.0,0.0006607021395,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,2,Chronos-2,input_ablation_mase_degradation,-0.004901928841,0.01008128806,6,Timer-3.5,0.002065837005,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,2,Chronos-2,input_ablation_mase_degradation,-0.00280264574,0.001293965481,6,moirai2,-0.0007391101226,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,2,Chronos-2,input_ablation_mase_degradation,-0.002704366343,0.001196556835,6,timesfm2.5,-0.000739056145,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,2,Chronos-2,input_ablation_mase_degradation,-0.007825095652,0.002932171435,6,tirex2,-0.001893232719,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,2,Chronos-2,input_ablation_mase_degradation,-0.002713589588,0.001276142508,6,toto2.0,-0.0007569751391,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,2,Timer-3.5,input_ablation_mase_degradation,-0.01096911413,0.002969279728,6,moirai2,-0.002804947127,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,2,Timer-3.5,input_ablation_mase_degradation,-0.01067045544,0.003010954996,6,timesfm2.5,-0.00280489315,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,2,Timer-3.5,input_ablation_mase_degradation,-0.009879787565,-4.347470915e-06,6,tirex2,-0.003959069723,True,Timer-3.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,2,Timer-3.5,input_ablation_mase_degradation,-0.01096653408,0.002955071739,6,toto2.0,-0.002822812144,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,2,moirai2,input_ablation_mase_degradation,-3.917186399e-08,2.012026522e-07,6,timesfm2.5,5.397753543e-08,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,2,moirai2,input_ablation_mase_degradation,-0.006047092505,0.002025972856,6,tirex2,-0.001154122596,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,2,moirai2,input_ablation_mase_degradation,-5.609100892e-05,2.50130869e-06,6,toto2.0,-1.786501654e-05,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,2,timesfm2.5,input_ablation_mase_degradation,-0.006069396674,0.00202601206,6,tirex2,-0.001154176574,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,2,timesfm2.5,input_ablation_mase_degradation,-5.632965296e-05,2.536249601e-06,6,toto2.0,-1.791899408e-05,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,2,tirex2,input_ablation_mase_degradation,-0.00202339281,0.005854832758,6,toto2.0,0.00113625758,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,3,Chronos-2,input_ablation_mase_degradation,-0.02126067614,-6.628416145e-05,6,Timer-3.5,-0.01063317335,True,Chronos-2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,3,Chronos-2,input_ablation_mase_degradation,-0.0027245425,0.002309121442,6,moirai2,-0.0001398203204,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,3,Chronos-2,input_ablation_mase_degradation,-0.002761697831,0.002308162193,6,timesfm2.5,-0.0001399930832,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,3,Chronos-2,input_ablation_mase_degradation,-0.00303434785,0.003537343893,6,tirex2,0.0002882562459,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,3,Chronos-2,input_ablation_mase_degradation,-0.002942807408,0.002274156496,6,toto2.0,-9.879990596e-05,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,3,Timer-3.5,input_ablation_mase_degradation,0.0004218929723,0.02163118908,6,moirai2,0.01049335303,True,moirai2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,3,Timer-3.5,input_ablation_mase_degradation,0.0004191650599,0.02249038502,6,timesfm2.5,0.01049318027,True,timesfm2.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,3,Timer-3.5,input_ablation_mase_degradation,0.001189717158,0.02184949125,6,tirex2,0.0109214296,True,tirex2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,3,Timer-3.5,input_ablation_mase_degradation,0.0004223821717,0.02167271272,6,toto2.0,0.01053437344,True,toto2.0
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,3,moirai2,input_ablation_mase_degradation,-5.370935941e-07,1.858663949e-08,6,timesfm2.5,-1.727627663e-07,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,3,moirai2,input_ablation_mase_degradation,-0.0005651540904,0.001397463613,6,tirex2,0.0004280765663,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,3,moirai2,input_ablation_mase_degradation,1.404799781e-07,0.0001221267965,6,toto2.0,4.102041448e-05,True,toto2.0
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,3,timesfm2.5,input_ablation_mase_degradation,-0.0006323461882,0.001378473184,6,tirex2,0.0004282493291,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,3,timesfm2.5,input_ablation_mase_degradation,1.422645038e-07,0.0001225312968,6,toto2.0,4.119317725e-05,True,toto2.0
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,3,tirex2,input_ablation_mase_degradation,-0.001383993142,0.0006929414783,6,toto2.0,-0.0003870561518,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,4,Chronos-2,input_ablation_mase_degradation,0.0004664391362,0.01772737718,6,Timer-3.5,0.008175741824,True,Timer-3.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,4,Chronos-2,input_ablation_mase_degradation,-7.206888699e-06,0.003880397098,6,moirai2,0.001865044272,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,4,Chronos-2,input_ablation_mase_degradation,-6.957171664e-06,0.003879878529,6,timesfm2.5,0.001864565537,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,4,Chronos-2,input_ablation_mase_degradation,0.0009138736707,0.007613586406,6,tirex2,0.004179832903,True,tirex2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,4,Chronos-2,input_ablation_mase_degradation,-6.998082971e-06,0.003873567384,6,toto2.0,0.001893003369,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,4,Timer-3.5,input_ablation_mase_degradation,-0.01387698691,-0.0001709759353,6,moirai2,-0.006310697552,True,Timer-3.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,4,Timer-3.5,input_ablation_mase_degradation,-0.01394847113,-0.0001688831265,6,timesfm2.5,-0.006311176287,True,Timer-3.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,4,Timer-3.5,input_ablation_mase_degradation,-0.01051613993,0.0004357798648,6,tirex2,-0.003995908921,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,4,Timer-3.5,input_ablation_mase_degradation,-0.01378674331,-0.0001018186905,6,toto2.0,-0.006282738455,True,Timer-3.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,4,moirai2,input_ablation_mase_degradation,-1.461394184e-06,4.621859092e-08,6,timesfm2.5,-4.787351304e-07,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,4,moirai2,input_ablation_mase_degradation,0.0005031326181,0.004689302088,6,tirex2,0.00231478863,True,tirex2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,4,moirai2,input_ablation_mase_degradation,-7.279744812e-06,9.121115204e-05,6,toto2.0,2.795909668e-05,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,4,timesfm2.5,input_ablation_mase_degradation,0.000504855845,0.004628708895,6,tirex2,0.002315267366,True,tirex2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,4,timesfm2.5,input_ablation_mase_degradation,-7.26225531e-06,9.263555369e-05,6,toto2.0,2.843783181e-05,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,4,tirex2,input_ablation_mase_degradation,-0.004556196309,-0.0004281739789,6,toto2.0,-0.002286829534,True,tirex2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,5,Chronos-2,input_ablation_mase_degradation,-0.008097421283,0.0007630283463,6,Timer-3.5,-0.003501729216,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,5,Chronos-2,input_ablation_mase_degradation,-0.005746506311,0.001645435104,6,moirai2,-0.001099834712,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,5,Chronos-2,input_ablation_mase_degradation,-0.005799009855,0.001708880939,6,timesfm2.5,-0.001099689904,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,5,Chronos-2,input_ablation_mase_degradation,-0.00745878757,0.001892400211,6,tirex2,-0.002450604678,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,5,Chronos-2,input_ablation_mase_degradation,-0.005823087376,0.00164300783,6,toto2.0,-0.001162051728,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,5,Timer-3.5,input_ablation_mase_degradation,0.000101445162,0.006022235021,6,moirai2,0.002401894504,True,moirai2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,5,Timer-3.5,input_ablation_mase_degradation,0.0001157758924,0.005926773769,6,timesfm2.5,0.002402039312,True,timesfm2.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,5,Timer-3.5,input_ablation_mase_degradation,-0.00205448886,0.003691423448,6,tirex2,0.001051124538,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,5,Timer-3.5,input_ablation_mase_degradation,7.645882043e-05,0.005753887738,6,toto2.0,0.002339677488,True,toto2.0
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,5,moirai2,input_ablation_mase_degradation,-3.754521973e-09,2.973794509e-07,6,timesfm2.5,1.448074721e-07,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,5,moirai2,input_ablation_mase_degradation,-0.003494550555,0.0007890522828,6,tirex2,-0.001350769966,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,5,moirai2,input_ablation_mase_degradation,-0.0001849935614,-1.668941081e-07,6,toto2.0,-6.221701615e-05,True,moirai2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,5,timesfm2.5,input_ablation_mase_degradation,-0.003491807161,0.0007899513728,6,tirex2,-0.001350914773,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,5,timesfm2.5,input_ablation_mase_degradation,-0.000185227325,-2.820915776e-07,6,toto2.0,-6.236182362e-05,True,timesfm2.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,covariate_impulse_response,5,tirex2,input_ablation_mase_degradation,-0.0007893243267,0.00347383487,6,toto2.0,0.00128855295,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,1,Chronos-2,input_ablation_mase_degradation,5.023453244e-05,0.01020674484,8,Timer-3.5,0.004011536987,True,Timer-3.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,1,Chronos-2,input_ablation_mase_degradation,-0.0004244085428,0.0103168063,8,moirai2,0.003727068056,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,1,Chronos-2,input_ablation_mase_degradation,-0.0004618310136,0.01026272082,8,timesfm2.5,0.003727057677,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,1,Chronos-2,input_ablation_mase_degradation,-0.0007397608999,0.009793510762,8,tirex2,0.003531086155,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,1,Chronos-2,input_ablation_mase_degradation,-0.09914352955,-0.007384821589,8,toto2.0,-0.04934770902,True,Chronos-2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,1,Timer-3.5,input_ablation_mase_degradation,-0.001457144874,0.0005540043509,8,moirai2,-0.0002844689309,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,1,Timer-3.5,input_ablation_mase_degradation,-0.001474047362,0.0006018810706,8,timesfm2.5,-0.0002844793095,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,1,Timer-3.5,input_ablation_mase_degradation,-0.0022581875,0.001476040519,8,tirex2,-0.0004804508317,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,1,Timer-3.5,input_ablation_mase_degradation,-0.1079867336,-0.00690948326,8,toto2.0,-0.053359246,True,Timer-3.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,1,moirai2,input_ablation_mase_degradation,-3.101817609e-08,1.484616098e-12,8,timesfm2.5,-1.03785734e-08,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,1,moirai2,input_ablation_mase_degradation,-0.001617396014,0.001546558189,8,tirex2,-0.0001959819008,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,1,moirai2,input_ablation_mase_degradation,-0.1027442256,-0.005961759968,8,toto2.0,-0.05307477707,True,moirai2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,1,timesfm2.5,input_ablation_mase_degradation,-0.001557756038,0.001561678055,8,tirex2,-0.0001959715223,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,1,timesfm2.5,input_ablation_mase_degradation,-0.1083796106,-0.0081685295,8,toto2.0,-0.05307476669,True,timesfm2.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,1,tirex2,input_ablation_mase_degradation,-0.1069174585,-0.006998418699,8,toto2.0,-0.05287879517,True,tirex2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,2,Chronos-2,input_ablation_mase_degradation,-0.002388394728,0.008424843306,8,Timer-3.5,0.002274106436,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,2,Chronos-2,input_ablation_mase_degradation,-0.002680197283,0.006706873784,8,moirai2,0.001771358102,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,2,Chronos-2,input_ablation_mase_degradation,-0.002371522485,0.006889507676,8,timesfm2.5,0.00177132942,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,2,Chronos-2,input_ablation_mase_degradation,-0.002996463957,0.005252603088,8,tirex2,0.001098249189,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,2,Chronos-2,input_ablation_mase_degradation,-0.06886067304,-0.002053980647,8,toto2.0,-0.03131726342,True,Chronos-2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,2,Timer-3.5,input_ablation_mase_degradation,-0.001461679336,0.0002026154728,8,moirai2,-0.0005027483336,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,2,Timer-3.5,input_ablation_mase_degradation,-0.001449736762,0.0001968806813,8,timesfm2.5,-0.0005027770154,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,2,Timer-3.5,input_ablation_mase_degradation,-0.003791746174,0.00155544719,8,tirex2,-0.001175857247,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,2,Timer-3.5,input_ablation_mase_degradation,-0.06652498268,-0.00515451908,8,toto2.0,-0.03359136985,True,Timer-3.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,2,moirai2,input_ablation_mase_degradation,-6.679699351e-08,-4.669568774e-11,8,timesfm2.5,-2.868186484e-08,True,moirai2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,2,moirai2,input_ablation_mase_degradation,-0.002636666549,0.001786711378,8,tirex2,-0.0006731089132,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,2,moirai2,input_ablation_mase_degradation,-0.06972072875,-0.004750523021,8,toto2.0,-0.03308862152,True,moirai2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,2,timesfm2.5,input_ablation_mase_degradation,-0.002679765468,0.001645384191,8,tirex2,-0.0006730802313,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,2,timesfm2.5,input_ablation_mase_degradation,-0.06597946353,-0.004852057943,8,toto2.0,-0.03308859284,True,timesfm2.5
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,2,tirex2,input_ablation_mase_degradation,-0.06816920749,-0.005652079971,8,toto2.0,-0.03241551261,True,tirex2
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,3,Chronos-2,input_ablation_mase_degradation,-0.004180285497,0.009431823146,8,Timer-3.5,0.002220768105,False,
gift-v15-short-qualified-feasible-seed2026082701,GIFT-Short,GIFT-Eval,short,0,cross_series_dependence,3,Chronos-2,input_ablation_mase_degradation,-0.005672996871,0.009723385158,8,moirai2,0.001952354649,False,
